file_name,file_path,function_name,loop_index,loop_type,start_line,end_line,has_bounds,initialization,condition,increment,estimated_iterations
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitSolarHeatGains,8,for_loop,2385,2387,True,Lay = 1,Lay <= TotGlassLay,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitSolarHeatGains,9,for_loop,2397,2399,True,Lay = 1,Lay <= TotGlassLay,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitSolarHeatGains,10,for_loop,2404,2408,True,Lay = 1,Lay <= TotGlassLay,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitSolarHeatGains,11,for_loop,2425,2427,True,Lay = 1,Lay <= TotGlassLay,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitSolarHeatGains,12,for_loop,2433,2448,True,Lay = 1,Lay <= TotGlassLay,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitSolarHeatGains,13,for_loop,2457,2474,True,Lay = 1,Lay <= TotSolidLay,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitSolarHeatGains,14,for_loop,2483,2497,True,Lay = 1,Lay <= TotSolidLay,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,1,for_loop,2806,2821,True,ZoneNum = 1,ZoneNum <= NumOfZones,++ZoneNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,2,for_loop,2810,2817,True,OtherZoneNum = 1,OtherZoneNum <= NumOfZones,++OtherZoneNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,3,for_loop,2827,2839,True,SurfNum = 1,SurfNum <= TotSurfaces,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,4,for_loop,2842,2846,True,ZoneNum = 1,ZoneNum <= NumOfZones,++ZoneNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,5,for_loop,2849,3027,True,SurfNum = 1,SurfNum <= TotSurfaces,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,6,for_loop,2892,2894,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,7,for_loop,2897,2903,True,IGlass = 1,IGlass <= Construct( ConstrNumSh ).TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,8,for_loop,2919,2921,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,9,for_loop,2974,2976,True,Lay = 1,Lay <= CFS( EQLNum ).NL,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,10,for_loop,2992,2997,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,11,for_loop,3001,3006,True,Lay = 1,Lay <= CFS( EQLNum ).NL,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,12,for_loop,3031,3081,True,SurfNum = 1,SurfNum <= TotSurfaces,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,13,for_loop,3048,3050,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,14,for_loop,3053,3055,True,IGlass = 1,IGlass <= Construct( ConstrNumSh ).TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,15,for_loop,3061,3063,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,16,for_loop,3067,3069,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,17,for_loop,3075,3077,True,Lay = 1,Lay <= CFS( EQLNum ).NL,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,18,for_loop,3084,3157,True,SurfNum = 1,SurfNum <= TotSurfaces,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,19,for_loop,3114,3121,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,20,for_loop,3124,3131,True,IGlass = 1,IGlass <= Construct( ConstrNumSh ).TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,21,for_loop,3133,3140,True,IGlass = 1,IGlass <= TotGlassLayers,++IGlass,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitIntSolarDistribution,22,for_loop,3145,3154,True,Lay = 1,Lay <= CFS( EQLNum ).NL,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeIntThermalAbsorpFactors,1,for_loop,3240,3293,True,ZoneNum = 1,ZoneNum <= NumOfZones,++ZoneNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeIntThermalAbsorpFactors,2,for_loop,3248,3288,True,SurfNum = FirstZoneSurf,SurfNum <= LastZoneSurf,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeIntSWAbsorpFactors,1,for_loop,3398,3500,True,SurfNum = FirstZoneSurf,SurfNum <= LastZoneSurf,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeIntSWAbsorpFactors,2,for_loop,3428,3444,True,Lay = 1,Lay <= Construct( ConstrNum ).TotGlassLayers,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeIntSWAbsorpFactors,3,for_loop,3493,3496,True,Lay = 1,Lay <= CFS( Construct( ConstrNum ).EQLConsPtr ).NL,++Lay,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,1,for_loop,3596,3605,True,NZ = 1,NZ <= NumberOfZones,"{
			m = NZ - 1;
			Real64 D_d( 0.0 ); // Local accumulator
			for ( MZ = 1; MZ <= NumberOfZones; ++MZ, ++l, m += NumberOfZones ) {
				if ( MZ == NZ ) continue;
				D[ l ] = FractDifShortZtoZ[ l ] / ( 1.0 - FractDifShortZtoZ[ l ] * FractDifShortZtoZ[ m ] ); // [ l ] == ( MZ, NZ ), [ m ] == ( NZ, MZ )
				D_d += FractDifShortZtoZ[ m ] * D[ l ];
			}
			D[ d ] += D_d; // [ d ] == ( NZ, NZ )
		}",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,2,for_loop,3599,3603,True,MZ = 1,MZ <= NumberOfZones,"{
				if ( MZ == NZ ) continue;
				D[ l ] = FractDifShortZtoZ[ l ] / ( 1.0 - FractDifShortZtoZ[ l ] * FractDifShortZtoZ[ m ] ); // [ l ] == ( MZ, NZ ), [ m ] == ( NZ, MZ )
				D_d += FractDifShortZtoZ[ m ] * D[ l ];
			}",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,3,for_loop,3612,3620,True,NZ = 1,NZ <= NumberOfZones,++NZ,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,4,for_loop,3613,3619,True,MZ = 1,MZ <= NumberOfZones,"{
				if ( MZ == NZ ) continue;
				if ( FractDifShortZtoZ[ l ] > 0.0 ) { // [ l ] == ( MZ, NZ )
					RecDifShortFromZ( NZ ) = true;
					break;
				}
			}",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,5,for_loop,3624,3663,True,IZ = 1,IZ <= NumberOfZones,++IZ,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,6,for_loop,3627,3661,True,JZ = 1,JZ <= NumberOfZones,++JZ,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,7,for_loop,3632,3659,True,KZ = 1,KZ <= NumberOfZones,++KZ,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,8,for_loop,3639,3657,True,LZ = 1,LZ <= NumberOfZones,++LZ,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ComputeDifSolExcZonesWIZWindows,9,for_loop,3647,3655,True,MZ = 1,MZ <= NumberOfZones,++MZ,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,InitEMSControlledSurfaceProperties,1,for_loop,3740,3757,True,ConstrNum = 1,ConstrNum <= TotConstructs,++ConstrNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,1,for_loop,4158,4175,True,SurfNum = 1,SurfNum <= TotSurfaces,"++SurfNum, ++l11, ++l21",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,2,for_loop,4179,4321,True,SurfNum = 1,SurfNum <= TotSurfaces,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,3,for_loop,4197,4207,True,SideNum = 1,SideNum <= 2,++SideNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,4,for_loop,4201,4206,True,HistTermNum = numCTFTerms + 1,HistTermNum >= 3,"--HistTermNum, l1 = l, l -= li",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,5,for_loop,4211,4217,True,HistTermNum = numCTFTerms + 1,HistTermNum >= 3,"--HistTermNum, --m, --m1",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,6,for_loop,4262,4276,True,SideNum = 1,SideNum <= 2,++SideNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,7,for_loop,4266,4275,True,HistTermNum = numCTFTerms + 1,HistTermNum >= 3,"--HistTermNum, l1 = l, l -= s3",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,UpdateThermalHistories,8,for_loop,4280,4291,True,HistTermNum = numCTFTerms + 1,HistTermNum >= 3,"--HistTermNum, --m, --m1",unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalculateZoneMRT,1,for_loop,4383,4400,True,ZoneNum = 1,ZoneNum <= NumOfZones,++ZoneNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalculateZoneMRT,2,for_loop,4386,4390,True,SurfNum = Zone( ZoneNum ).SurfaceFirst,SurfNum <= Zone( ZoneNum ).SurfaceLast,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,ReportSurfaceHeatBalance,1,for_loop,4555,4571,True,ZoneNum = 1,ZoneNum <= NumOfZones,++ZoneNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceOutsideSurf,1,for_loop,4720,5133,True,SurfNum = 1,SurfNum <= TotSurfaces,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceOutsideSurf,2,for_loop,5065,5069,True,SrdSurfNum = 1,SrdSurfNum <= SurroundingSurfsProperty( SrdSurfsNum ).TotSurroundingSurface,SrdSurfNum++,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,1,for_loop,5383,5389,True,NodeNum = 1,NodeNum <= ZoneEquipConfig( ZoneEquipConfigNum ).NumInletNodes,++NodeNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,2,for_loop,5433,5442,True,int iZone = 1;,iZone <= NumOfZones,++iZone,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,3,for_loop,5435,5441,True,"int iSurf = zone.SurfaceFirst, eSurf = zone.SurfaceLast;",iSurf <= eSurf,++iSurf,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,4,for_loop,5445,5449,True,SurfNum = 1,SurfNum <= TotSurfaces,++SurfNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,5,while_loop,5453,5927,True,,! Converged,,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,6,for_loop,5469,5839,True,std::vector< int >::size_type iHTSurfToResimulate = 0u;,iHTSurfToResimulate < nHTSurfToResimulate,++iHTSurfToResimulate,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,7,for_loop,5848,5861,True,std::vector< int >::size_type iSurfToResimulate = 0u;,iSurfToResimulate < nSurfToResimulate,++iSurfToResimulate,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,8,for_loop,5867,5878,True,std::vector< int >::size_type iHTSurfToResimulate = 0u;,iHTSurfToResimulate < nHTSurfToResimulate,++iHTSurfToResimulate,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,9,for_loop,5931,5972,True,std::vector< int >::size_type iHTSurfToResimulate = 0u;,iHTSurfToResimulate < nHTSurfToResimulate,++iHTSurfToResimulate,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,10,for_loop,5990,5997,True,std::vector< int >::size_type iSurfToResimulate = 0u;,iSurfToResimulate < nSurfToResimulate,++iSurfToResimulate,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,CalcHeatBalanceInsideSurf,11,for_loop,5998,6006,True,"int ZoneNum = ( PartialResimulate ? ZoneToResimulate() : 1 ), ZoneNum_end = ( PartialResimulate ? ZoneToResimulate() : NumOfZones );",ZoneNum <= ZoneNum_end,++ZoneNum,unknown
HeatBalanceSurfaceManager.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatBalanceSurfaceManager.cc,GatherComponentLoadsSurfAbsFact,1,for_loop,6583,6588,True,jSurf = 1,jSurf <= TotSurfaces,++jSurf,unknown
HeatRecovery.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatRecovery.cc,GetHeatRecoveryInput,1,for_loop,457,565,True,ExchIndex = 1,ExchIndex <= NumAirToAirGenericExchs,++ExchIndex,unknown
HeatRecovery.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatRecovery.cc,GetHeatRecoveryInput,2,for_loop,568,628,True,ExchIndex = 1,ExchIndex <= NumDesiccantBalancedExchs,++ExchIndex,unknown
HeatRecovery.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatRecovery.cc,GetHeatRecoveryInput,3,for_loop,632,995,True,PerfDataIndex = 1,PerfDataIndex <= NumDesBalExchsPerfDataType1,++PerfDataIndex,unknown
HeatRecovery.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatRecovery.cc,GetHeatRecoveryInput,4,for_loop,999,1016,True,ExchIndex = 1,ExchIndex <= NumDesiccantBalancedExchs,++ExchIndex,unknown
HeatRecovery.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatRecovery.cc,GetHeatRecoveryInput,5,for_loop,1001,1006,True,PerfDataNum = 1,PerfDataNum <= NumDesBalExchsPerfDataType1,++PerfDataNum,unknown
HeatRecovery.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatRecovery.cc,GetHeatRecoveryInput,6,for_loop,1020,1038,True,ExchIndex = 1,ExchIndex <= NumHeatExchangers,++ExchIndex,unknown
HeatRecovery.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/HeatRecovery.cc,GetHeatRecoveryInput,7,for_loop,1041,1051,True,ExchIndex = 1,ExchIndex <= NumAirToAirGenericExchs,++ExchIndex,unknown
PipeHeatTransfer.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PipeHeatTransfer.cc,GetPipesHeatTransfer,1,for_loop,402,482,True,PipeItem = 1,PipeItem <= NumOfPipeHTExt,++PipeItem,unknown
PipeHeatTransfer.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PipeHeatTransfer.cc,GetPipesHeatTransfer,2,for_loop,485,600,True,PipeItem = 1,PipeItem <= NumOfPipeHTUG,++PipeItem,unknown
PipeHeatTransfer.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PipeHeatTransfer.cc,GetPipesHeatTransfer,3,for_loop,602,631,True,Item = 1,Item <= nsvNumOfPipeHT,++Item,unknown
PipeHeatTransfer.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/PipeHeatTransfer.cc,GetPipesHeatTransfer,4,for_loop,639,656,True,Item = 1,Item <= nsvNumOfPipeHT,++Item,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,GetTranspiredCollectorInput,1,for_loop,353,382,True,ItemSplit = 1,ItemSplit <= NumUTSCSplitter,++ItemSplit,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,GetTranspiredCollectorInput,2,for_loop,370,380,True,NumOASys = 1,NumOASys <= UTSC( Item ).NumOASysAttached,++NumOASys,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,GetTranspiredCollectorInput,3,for_loop,474,512,True,ThisSurf = 1,ThisSurf <= UTSC( Item ).NumSurfs,++ThisSurf,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,GetTranspiredCollectorInput,4,for_loop,524,539,True,ThisSurf = 1,ThisSurf <= UTSC( Item ).NumSurfs,++ThisSurf,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,GetTranspiredCollectorInput,5,for_loop,606,611,True,ItemSplit = 1,ItemSplit <= NumUTSCSplitter,++ItemSplit,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,InitTranspiredCollector,1,for_loop,700,721,True,UTSCUnitNum = 1,UTSCUnitNum <= NumUTSC,++UTSCUnitNum,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,InitTranspiredCollector,2,for_loop,701,720,True,SplitBranch = 1,SplitBranch <= UTSC( UTSCUnitNum ).NumOASysAttached,++SplitBranch,unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,UpdateTranspiredCollector,1,for_loop,1248,1255,True,"int io = OutletNode.l(), ii = InletNode.l(), eo = OutletNode.u();",io <= eo,"++io, ++ii",unknown
TranspiredCollector.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/TranspiredCollector.cc,GetTranspiredCollectorIndex,1,for_loop,1353,1358,True,ThisSurf = 1,ThisSurf <= UTSC( thisUTSC ).NumSurfs,++ThisSurf,unknown
SolarShading.cc,/Users/aussie/projects/2025/EnergyPlus/EnergyPlus-8.9.0/src/EnergyPlus/SolarShading.cc,InitSolarCalculations,1,for_loop,546,550,True,int ITheta = 1;,ITheta <= NTheta,++ITheta,unknown
